2017-04-06 12:38:55,b'RT @exokiss88: {MYGO} EXO Phone Case by @qpiuuuiqp\n\n- Airport Fashion\n- EXO Jelly\n- Super Power\n- Many more..\n\nDetails : https://t.co/w36Ar\xe2\x80\xa6'
2017-04-06 12:38:55,"b'[Leganes] Porygon (40.0%) [Hidden Power , Hyper Beam](29m 45s) Hasta 03:08:41pm. https://t.co/4kusLD73nF'"
2017-04-06 12:38:55,b'You can enjoy the another ending of the  #LittleMermaid\niOS\xef\xbc\x9ahttps://t.co/GUPygnaRKJ\nAndroid\xef\xbc\x9ahttps://t.co/2dywRb6P1K https://t.co/LD4JMGtM7E'
2017-04-06 12:38:55,b'https://t.co/EYln05uv3y I literally had the wrong lyrics anyway.....'
2017-04-06 12:38:53,b'Canadian Carriers Discontinue Google\xe2\x80\x99s 128GB Pixel XL https://t.co/SkFzFJXt6c'
2017-04-06 12:38:53,b'Google: Use Disavow File When Threatened With Negative SEO https://t.co/z60CG9kEt7'
2017-04-06 12:38:52,b'Otay Mesa West: Dragonite \xe2\x99\x80 64.4% (15/1/13 - Dragon Tail/Outrage - s:small) til 06:08:14(29m 18s). https://t.co/FsB0BLjwqV'
2017-04-06 12:38:52,b'Google: Use Disavow File When Threatened With Negative SEO https://t.co/FUNV9yMceJ'
2017-04-06 12:38:52,b'RT @otockaa: 2017 Thematic Review - https://t.co/9qF532lUXA'
2017-04-06 12:38:52,b'RT @berry0990: *\n\nit is LOVE after all\n\xe2\x9d\xa4\xef\xb8\x8f\n\n@NakuulMehta @SurbhiChandna \n\nFV:\nhttps://t.co/mBp0eC8Zpn https://t.co/OkfLYw27Fy'
2017-04-06 12:38:52,b'RT @RelatableSJ: Google never lies https://t.co/bsWFxhLz5K'
2017-04-06 12:38:52,"b""I thought my google addiction was bad at home but whenever I hear about a new dangerous animal here I'm all over it \xf0\x9f\x98\x95"""
2017-04-06 12:38:52,b'Thallus: Zaha Hadid Architects Explores Robotic Assisted and Computational Design to 3D Print\xe2\x80\xa6\xe2\x80\xa6 https://t.co/C8X7HkP5zr'
2017-04-06 12:38:52,b'\xe2\x80\x9cHow Technology Hijacks People\xe2\x80\x99s Minds \xe2\x80\x94 from a Magician and Google Design Ethicist\xe2\x80\x9d by @tristanharris https://t.co/UuY979dUAY'
2017-04-06 12:38:52,"b'Silencing/Starving Out the Opposition: The Demonetization of YouTube, Google Ads is Fast Underway; Silencing You https://t.co/V54oTU5Ft0'"
2017-04-06 12:38:51,"b""Google Home: can't add calendar events or reminders yet, which is disappointing, but sound and mics are good and i\xe2\x80\xa6 https://t.co/X0Y0OjKeaO"""
2017-04-06 12:38:51,b'RT @jeremypmurphy: Stunning Sunset\n\nhttps://t.co/DFKGzyC5be https://t.co/zLWk27siRh'
2017-04-06 12:38:51,"b'RT @Swingmail_App: All in one Telegram. Gmail, Google calendar, iCloud mail, iCloud calendar, Reminder and even Twitter DM.  https://t.co/3\xe2\x80\xa6'"
